date,service_id,counts,status,owner_id,customer_id
11/18/2030,272,9,تم التأكيد,40,4725
11/19/2030,44,10,تم التأكيد,61,846
11/20/2030,68,6,تم التأكيد,72,4811
11/21/2030,89,7,تم التأكيد,39,4958
11/22/2030,269,1,تم التأكيد,99,2564
11/23/2030,125,8,تم التأكيد,58,2812
11/24/2030,442,5,تم التأكيد,29,1031
11/25/2030,301,10,تم التأكيد,30,1933
11/26/2030,230,1,تم التأكيد,81,3281
11/27/2030,466,1,تم التأكيد,77,1193
11/28/2030,127,4,تم التأكيد,25,2760
11/29/2030,189,2,تم التأكيد,44,97
11/30/2030,51,2,تم التأكيد,12,4610
12/1/2030,22,5,تم التأكيد,66,3947
12/2/2030,102,1,تم التأكيد,13,2598
12/3/2030,214,9,تم التأكيد,8,33
12/4/2030,266,9,تم التأكيد,63,4499
12/5/2030,113,8,تم التأكيد,6,4794
12/6/2030,327,5,تم التأكيد,3,3421
12/7/2030,96,6,تم التأكيد,68,244
12/8/2030,418,9,تم التأكيد,18,458
12/9/2030,371,2,تم التأكيد,5,4633
12/10/2030,236,4,تم التأكيد,46,2632
12/11/2030,14,10,تم التأكيد,31,4686
12/12/2030,321,4,تم التأكيد,43,4998
12/13/2030,431,1,تم التأكيد,13,1634
12/14/2030,469,7,تم التأكيد,23,3199
12/15/2030,388,7,تم التأكيد,31,480
12/16/2030,95,7,تم التأكيد,87,1689
12/17/2030,166,5,تم التأكيد,36,1878
12/18/2030,249,7,تم التأكيد,62,4799
12/19/2030,218,10,تم التأكيد,59,3282
12/20/2030,241,8,تم التأكيد,3,576
12/21/2030,490,3,تم التأكيد,76,3853
12/22/2030,297,10,تم التأكيد,63,791
12/23/2030,401,10,تم التأكيد,88,1023
12/24/2030,416,6,تم التأكيد,15,4836
12/25/2030,296,10,تم التأكيد,48,2423
12/26/2030,239,6,تم التأكيد,20,3409
12/27/2030,421,7,تم التأكيد,31,2759
12/28/2030,421,8,تم التأكيد,65,3598
12/29/2030,253,8,تم التأكيد,17,3813
12/30/2030,311,6,تم التأكيد,80,3991
12/31/2030,453,1,تم التأكيد,76,2849
1/1/2031,195,2,تم التأكيد,22,2910
1/2/2031,257,4,تم التأكيد,75,548
1/3/2031,217,10,تم التأكيد,99,4926
1/4/2031,115,2,تم التأكيد,12,2510
1/5/2031,318,4,تم التأكيد,18,4220
1/6/2031,215,10,تم التأكيد,80,1940
1/7/2031,93,9,تم التأكيد,78,431
1/8/2031,332,4,تم التأكيد,42,1078
1/9/2031,345,10,تم التأكيد,46,4856
1/10/2031,156,6,تم التأكيد,79,1833
1/11/2031,478,6,تم التأكيد,56,1159
1/12/2031,403,9,تم التأكيد,100,2025
1/13/2031,60,8,تم التأكيد,58,1640
1/14/2031,35,7,تم التأكيد,43,681
1/15/2031,49,2,تم التأكيد,52,4008
1/16/2031,295,9,تم التأكيد,7,2299
1/17/2031,266,6,تم التأكيد,16,970
1/18/2031,384,2,تم التأكيد,81,4910
1/19/2031,442,8,تم التأكيد,72,2794
1/20/2031,369,6,تم التأكيد,7,459
1/21/2031,332,6,تم التأكيد,33,2634
1/22/2031,30,8,تم التأكيد,87,1644
1/23/2031,214,1,تم التأكيد,33,2212
1/24/2031,133,8,تم التأكيد,28,1874
1/25/2031,279,3,تم التأكيد,69,507
1/26/2031,228,7,تم التأكيد,27,4209
1/27/2031,156,7,تم التأكيد,37,1734
1/28/2031,378,5,تم التأكيد,82,467
1/29/2031,434,8,تم التأكيد,4,3552
1/30/2031,258,8,تم التأكيد,21,2666
1/31/2031,254,4,تم التأكيد,81,2909
2/1/2031,208,2,تم التأكيد,81,4880
2/2/2031,24,2,تم التأكيد,14,3357
2/3/2031,66,9,تم التأكيد,37,2008
2/4/2031,350,10,تم التأكيد,83,3226
2/5/2031,386,2,تم التأكيد,72,2507
2/6/2031,415,8,تم التأكيد,91,2121
2/7/2031,427,1,تم التأكيد,30,3061
2/8/2031,253,8,تم التأكيد,47,1042
2/9/2031,69,3,تم التأكيد,31,4207
2/10/2031,221,1,تم التأكيد,46,4486
2/11/2031,184,3,تم التأكيد,71,1591
2/12/2031,229,2,تم التأكيد,34,3332
2/13/2031,447,1,تم التأكيد,28,177
2/14/2031,2,1,تم التأكيد,4,3431
2/15/2031,239,7,تم التأكيد,77,2079
2/16/2031,42,4,تم التأكيد,23,4723
2/17/2031,381,1,تم التأكيد,73,1478
2/18/2031,45,1,تم التأكيد,34,3995
2/19/2031,415,10,تم التأكيد,9,914
2/20/2031,142,1,تم التأكيد,93,1519
2/21/2031,428,10,تم التأكيد,33,3341
2/22/2031,224,5,تم التأكيد,90,640
2/23/2031,353,6,تم التأكيد,44,3720
2/24/2031,110,1,تم التأكيد,68,2629
2/25/2031,24,3,تم التأكيد,30,1389
2/26/2031,335,9,تم التأكيد,84,2406
2/27/2031,11,3,تم التأكيد,60,1783
2/28/2031,435,4,تم التأكيد,90,1334
3/1/2031,289,2,تم التأكيد,41,3941
3/2/2031,115,2,تم التأكيد,88,108
3/3/2031,234,3,تم التأكيد,28,4313
3/4/2031,163,2,تم التأكيد,41,407
3/5/2031,285,5,تم التأكيد,90,1111
3/6/2031,83,7,تم التأكيد,38,4288
3/7/2031,157,9,تم التأكيد,1,2119
3/8/2031,352,10,تم التأكيد,71,2554
3/9/2031,169,2,تم التأكيد,75,521
3/10/2031,205,5,تم التأكيد,7,3010
3/11/2031,294,2,تم التأكيد,32,3531
3/12/2031,221,10,تم التأكيد,42,2792
3/13/2031,110,6,تم التأكيد,66,1540
3/14/2031,163,2,تم التأكيد,43,1673
3/15/2031,476,3,تم التأكيد,36,970
3/16/2031,306,5,تم التأكيد,34,4846
3/17/2031,385,6,تم التأكيد,87,3024
3/18/2031,5,3,تم التأكيد,74,1144
3/19/2031,24,3,تم التأكيد,99,4551
3/20/2031,40,7,تم التأكيد,21,638
3/21/2031,306,5,تم التأكيد,76,1603
3/22/2031,240,3,تم التأكيد,88,3907
3/23/2031,320,7,تم التأكيد,28,1558
3/24/2031,346,3,تم التأكيد,52,1806
3/25/2031,91,1,تم التأكيد,69,2113
3/26/2031,60,7,تم التأكيد,18,4287
3/27/2031,306,10,تم التأكيد,74,4915
3/28/2031,110,7,تم التأكيد,20,2917
3/29/2031,143,4,تم التأكيد,11,3954
3/30/2031,140,3,تم التأكيد,11,2349
3/31/2031,193,1,تم التأكيد,80,4116
4/1/2031,486,2,تم التأكيد,26,1728
4/2/2031,3,2,تم التأكيد,96,541
4/3/2031,97,8,تم التأكيد,33,4459
4/4/2031,231,3,تم التأكيد,43,3100
4/5/2031,33,8,تم التأكيد,33,1935
4/6/2031,349,5,تم التأكيد,11,2346
4/7/2031,198,4,تم التأكيد,94,820
4/8/2031,23,10,تم التأكيد,33,4095
4/9/2031,252,5,تم التأكيد,68,1841
4/10/2031,358,2,تم التأكيد,40,3224
4/11/2031,170,9,تم التأكيد,51,1980
4/12/2031,1,8,تم التأكيد,2,1160
4/13/2031,112,6,تم التأكيد,14,400
4/14/2031,418,8,تم التأكيد,31,992
4/15/2031,428,3,تم التأكيد,41,3329
4/16/2031,379,1,تم التأكيد,48,3885
4/17/2031,255,3,تم التأكيد,10,972
4/18/2031,227,6,تم التأكيد,98,3887
4/19/2031,418,9,تم التأكيد,53,2770
4/20/2031,492,10,تم التأكيد,36,3345
4/21/2031,189,9,تم التأكيد,63,766
4/22/2031,201,7,تم التأكيد,16,228
4/23/2031,116,1,تم التأكيد,74,2882
4/24/2031,436,7,تم التأكيد,94,3338
4/25/2031,91,7,تم التأكيد,1,1993
4/26/2031,345,4,تم التأكيد,3,1986
4/27/2031,462,2,تم التأكيد,84,4398
4/28/2031,367,2,تم التأكيد,68,1806
4/29/2031,215,7,تم التأكيد,9,2074
4/30/2031,492,6,تم التأكيد,14,1482
5/1/2031,43,5,تم التأكيد,83,4037
5/2/2031,130,5,تم التأكيد,4,1275
5/3/2031,151,3,تم التأكيد,44,3286
5/4/2031,428,1,تم التأكيد,28,432
5/5/2031,74,5,تم التأكيد,42,2959
5/6/2031,308,6,تم التأكيد,62,779
5/7/2031,105,4,تم التأكيد,49,2629
5/8/2031,85,7,تم التأكيد,50,1788
5/9/2031,361,7,تم التأكيد,56,4928
5/10/2031,345,5,تم التأكيد,49,2149
5/11/2031,457,1,تم التأكيد,62,4728
5/12/2031,416,6,تم التأكيد,82,2184
5/13/2031,378,2,تم التأكيد,40,1964
5/14/2031,142,4,تم التأكيد,81,1544
5/15/2031,208,4,تم التأكيد,89,4228
5/16/2031,431,10,تم التأكيد,94,2130
5/17/2031,368,6,تم التأكيد,64,2639
5/18/2031,328,6,تم التأكيد,63,1221
5/19/2031,215,7,تم التأكيد,22,964
5/20/2031,443,9,تم التأكيد,66,4596
5/21/2031,244,2,تم التأكيد,78,4480
5/22/2031,414,1,تم التأكيد,5,3677
5/23/2031,95,7,تم التأكيد,15,3150
5/24/2031,438,5,تم التأكيد,48,3481
5/25/2031,78,9,تم التأكيد,19,178
5/26/2031,448,7,تم التأكيد,79,4917
5/27/2031,321,2,تم التأكيد,13,2819
5/28/2031,140,4,تم التأكيد,80,4408
5/29/2031,76,2,تم التأكيد,42,1480
5/30/2031,317,7,تم التأكيد,22,1873
5/31/2031,479,2,تم التأكيد,57,1514
6/1/2031,205,10,تم التأكيد,36,3040
6/2/2031,136,8,تم التأكيد,43,3586
6/3/2031,470,9,تم التأكيد,77,3520
6/4/2031,121,9,تم التأكيد,21,3253
6/5/2031,344,4,تم التأكيد,54,1930
6/6/2031,227,6,تم التأكيد,91,209
6/7/2031,111,2,تم التأكيد,69,1495
6/8/2031,474,9,تم التأكيد,22,3854
6/9/2031,213,10,تم التأكيد,41,4380
6/10/2031,139,10,تم التأكيد,74,2091
6/11/2031,12,10,تم التأكيد,6,3258
6/12/2031,389,1,تم التأكيد,36,1018
6/13/2031,100,5,تم التأكيد,44,3007
6/14/2031,317,8,تم التأكيد,9,635
6/15/2031,239,10,تم التأكيد,11,412
6/16/2031,347,5,تم التأكيد,58,525
6/17/2031,194,3,تم التأكيد,50,3187
6/18/2031,167,6,تم التأكيد,58,904
6/19/2031,409,9,تم التأكيد,52,4378
6/20/2031,496,5,تم التأكيد,62,1406
6/21/2031,213,10,تم التأكيد,48,2879
6/22/2031,342,10,تم التأكيد,11,3779
6/23/2031,162,3,تم التأكيد,25,2627
6/24/2031,188,8,تم التأكيد,2,4896
6/25/2031,61,1,تم التأكيد,18,1283
6/26/2031,339,4,تم التأكيد,96,2234
6/27/2031,128,1,تم التأكيد,62,760
6/28/2031,418,9,تم التأكيد,62,4514
6/29/2031,210,4,تم التأكيد,44,4265
6/30/2031,135,5,تم التأكيد,99,1669
7/1/2031,262,5,تم التأكيد,68,3372
7/2/2031,454,4,تم التأكيد,2,4366
7/3/2031,149,1,تم التأكيد,54,2995
7/4/2031,442,10,تم التأكيد,6,1232
7/5/2031,349,5,تم التأكيد,98,1925
7/6/2031,64,1,تم التأكيد,92,2375
7/7/2031,394,7,تم التأكيد,39,1108
7/8/2031,424,2,تم التأكيد,22,189
7/9/2031,453,6,تم التأكيد,51,4526
7/10/2031,488,7,تم التأكيد,71,1101
7/11/2031,139,9,تم التأكيد,19,2434
7/12/2031,128,5,تم التأكيد,32,27
7/13/2031,296,9,تم التأكيد,96,2207
7/14/2031,140,7,تم التأكيد,79,2527
7/15/2031,213,4,تم التأكيد,2,2892
7/16/2031,201,6,تم التأكيد,48,3066
7/17/2031,76,1,تم التأكيد,56,3874
7/18/2031,459,8,تم التأكيد,40,4563
7/19/2031,429,8,تم التأكيد,54,619
7/20/2031,162,1,تم التأكيد,78,1925
7/21/2031,99,3,تم التأكيد,71,1440
7/22/2031,186,10,تم التأكيد,5,2206
7/23/2031,74,8,تم التأكيد,68,519
7/24/2031,434,7,تم التأكيد,88,4505
7/25/2031,462,9,تم التأكيد,93,4251
7/26/2031,91,1,تم التأكيد,83,1448
7/27/2031,195,5,تم التأكيد,18,875
7/28/2031,335,10,تم التأكيد,83,4037
7/29/2031,237,2,تم التأكيد,91,1655
7/30/2031,72,10,تم التأكيد,79,1662
7/31/2031,91,1,تم التأكيد,69,842
8/1/2031,325,9,تم التأكيد,79,2837
8/2/2031,99,4,تم التأكيد,37,3560
8/3/2031,108,6,تم التأكيد,82,4171
8/4/2031,383,3,تم التأكيد,65,1446
8/5/2031,366,9,تم التأكيد,78,3355
8/6/2031,247,10,تم التأكيد,96,2165
8/7/2031,351,2,تم التأكيد,2,876
8/8/2031,54,8,تم التأكيد,48,757
8/9/2031,45,3,تم التأكيد,23,4136
8/10/2031,470,10,تم التأكيد,82,2811
8/11/2031,339,9,تم التأكيد,95,699
8/12/2031,125,7,تم التأكيد,48,4686
8/13/2031,188,2,تم التأكيد,22,715
8/14/2031,140,8,تم التأكيد,68,4642
8/15/2031,226,4,تم التأكيد,31,2105
8/16/2031,97,10,تم التأكيد,71,2356
8/17/2031,34,5,تم التأكيد,4,3455
8/18/2031,6,1,تم التأكيد,36,2979
8/19/2031,323,7,تم التأكيد,52,3886
8/20/2031,6,9,تم التأكيد,19,1779
8/21/2031,356,9,تم التأكيد,22,1125
8/22/2031,153,1,تم التأكيد,84,918
8/23/2031,216,6,تم التأكيد,27,3646
8/24/2031,250,3,تم التأكيد,89,4528
8/25/2031,318,10,تم التأكيد,98,4695
8/26/2031,66,4,تم التأكيد,3,1394
8/27/2031,304,5,تم التأكيد,9,3420
8/28/2031,460,6,تم التأكيد,6,3661
8/29/2031,303,8,تم التأكيد,84,3000
8/30/2031,34,8,تم التأكيد,53,35
8/31/2031,483,4,تم التأكيد,5,3968
9/1/2031,404,7,تم التأكيد,81,3888
9/2/2031,69,6,تم التأكيد,3,3308
9/3/2031,203,9,تم التأكيد,77,38
9/4/2031,479,6,تم التأكيد,97,4759
9/5/2031,201,2,تم التأكيد,36,1864
9/6/2031,105,2,تم التأكيد,8,4441
9/7/2031,404,10,تم التأكيد,5,4562
9/8/2031,204,2,تم التأكيد,90,2936
9/9/2031,293,3,تم التأكيد,8,1432
9/10/2031,45,1,تم التأكيد,28,4587
9/11/2031,128,8,تم التأكيد,71,917
9/12/2031,374,6,تم التأكيد,54,4532
9/13/2031,150,7,تم التأكيد,14,4871
9/14/2031,180,5,تم التأكيد,67,3772
9/15/2031,31,8,تم التأكيد,35,533
9/16/2031,155,8,تم التأكيد,22,4280
9/17/2031,235,10,تم التأكيد,2,3451
9/18/2031,129,3,تم التأكيد,6,4197
9/19/2031,338,1,تم التأكيد,29,3949
9/20/2031,284,4,تم التأكيد,44,1263
9/21/2031,351,5,تم التأكيد,52,89
9/22/2031,472,3,تم التأكيد,50,2633
9/23/2031,75,9,تم التأكيد,9,1696
9/24/2031,265,2,تم التأكيد,8,2157
9/25/2031,466,2,تم التأكيد,51,1195
9/26/2031,474,5,تم التأكيد,73,3849
9/27/2031,469,5,تم التأكيد,60,437
9/28/2031,489,7,تم التأكيد,90,4672
9/29/2031,282,8,تم التأكيد,69,3567
9/30/2031,409,4,تم التأكيد,57,324
10/1/2031,29,10,تم التأكيد,17,3285
10/2/2031,2,9,تم التأكيد,60,1813
10/3/2031,131,9,تم التأكيد,73,3365
10/4/2031,417,10,تم التأكيد,42,3534
10/5/2031,265,1,تم التأكيد,59,3573
10/6/2031,64,9,تم التأكيد,99,1492
10/7/2031,459,2,تم التأكيد,61,414
10/8/2031,393,10,تم التأكيد,86,3182
10/9/2031,68,9,تم التأكيد,73,4144
10/10/2031,23,10,تم التأكيد,15,3162
10/11/2031,195,10,تم التأكيد,53,4672
10/12/2031,370,8,تم التأكيد,36,4195
10/13/2031,303,9,تم التأكيد,49,3415
10/14/2031,257,10,تم التأكيد,88,3320
10/15/2031,452,8,تم التأكيد,43,1169
10/16/2031,30,4,تم التأكيد,29,4101
10/17/2031,218,3,تم التأكيد,21,4056
10/18/2031,269,7,تم التأكيد,93,4491
10/19/2031,479,7,تم التأكيد,55,2876
10/20/2031,475,8,تم التأكيد,22,1682
10/21/2031,164,9,تم التأكيد,55,2770
10/22/2031,128,7,تم التأكيد,34,4709
10/23/2031,82,2,تم التأكيد,19,3483
10/24/2031,102,3,تم التأكيد,91,2358
10/25/2031,149,8,تم التأكيد,27,3153
10/26/2031,371,10,تم التأكيد,61,1148
10/27/2031,181,9,تم التأكيد,22,33
10/28/2031,112,2,تم التأكيد,64,4619
10/29/2031,277,10,تم التأكيد,47,1617
10/30/2031,81,8,تم التأكيد,80,1235
10/31/2031,366,9,تم التأكيد,36,1032
11/1/2031,81,9,تم التأكيد,37,2762
11/2/2031,111,2,تم التأكيد,80,4851
11/3/2031,355,6,تم التأكيد,12,4681
11/4/2031,109,5,تم التأكيد,43,158
11/5/2031,136,9,تم التأكيد,94,4132
11/6/2031,425,3,تم التأكيد,40,2276
11/7/2031,114,3,تم التأكيد,1,4479
11/8/2031,110,3,تم التأكيد,77,4781
11/9/2031,117,8,تم التأكيد,17,904
11/10/2031,339,5,تم التأكيد,44,2111
11/11/2031,121,8,تم التأكيد,96,3845
11/12/2031,285,8,تم التأكيد,10,4311
11/13/2031,65,5,تم التأكيد,24,1289
11/14/2031,35,1,تم التأكيد,91,2491
11/15/2031,278,4,تم التأكيد,65,3865
11/16/2031,192,6,تم التأكيد,75,2701
11/17/2031,287,6,تم التأكيد,90,3092
11/18/2031,445,7,تم التأكيد,85,1030
11/19/2031,258,6,تم التأكيد,36,1217
11/20/2031,28,5,تم التأكيد,87,369
11/21/2031,300,6,تم التأكيد,73,3197
11/22/2031,343,1,تم التأكيد,57,1413
11/23/2031,113,8,تم التأكيد,63,3664
11/24/2031,88,10,تم التأكيد,34,4396
11/25/2031,255,4,تم التأكيد,62,4898
11/26/2031,385,3,تم التأكيد,8,86
11/27/2031,211,9,تم التأكيد,61,3119
11/28/2031,368,1,تم التأكيد,25,994
11/29/2031,192,1,تم التأكيد,99,174
11/30/2031,242,5,تم التأكيد,34,2351
12/1/2031,329,8,تم التأكيد,14,4230
12/2/2031,273,10,تم التأكيد,15,2896
12/3/2031,412,3,تم التأكيد,97,4925
12/4/2031,182,10,تم التأكيد,9,2412
12/5/2031,303,8,تم التأكيد,76,270
12/6/2031,299,2,تم التأكيد,72,2579
12/7/2031,149,10,تم التأكيد,68,735
12/8/2031,228,1,تم التأكيد,71,1529
12/9/2031,269,1,تم التأكيد,66,830
12/10/2031,177,1,تم التأكيد,21,797
12/11/2031,352,7,تم التأكيد,89,3385
12/12/2031,272,8,تم التأكيد,75,2779
12/13/2031,111,8,تم التأكيد,82,2055
12/14/2031,46,6,تم التأكيد,88,108
12/15/2031,110,6,تم التأكيد,88,3332
12/16/2031,128,2,تم التأكيد,40,897
12/17/2031,87,5,تم التأكيد,9,467
12/18/2031,413,7,تم التأكيد,70,3129
12/19/2031,33,4,تم التأكيد,52,3469
12/20/2031,168,10,تم التأكيد,84,2122
12/21/2031,354,10,تم التأكيد,65,2570
12/22/2031,327,1,تم التأكيد,93,4627
12/23/2031,50,2,تم التأكيد,97,2826
12/24/2031,312,3,تم التأكيد,34,169
12/25/2031,387,9,تم التأكيد,72,2725
12/26/2031,54,2,تم التأكيد,73,3380
12/27/2031,444,6,تم التأكيد,72,519
12/28/2031,421,8,تم التأكيد,90,360
12/29/2031,253,3,تم التأكيد,19,813
12/30/2031,233,9,تم التأكيد,60,2828
12/31/2031,399,1,تم التأكيد,15,574
1/1/2032,57,6,تم التأكيد,16,3515
1/2/2032,82,7,تم التأكيد,26,1616
1/3/2032,46,5,تم التأكيد,60,4344
1/4/2032,106,8,تم التأكيد,65,1921
1/5/2032,238,9,تم التأكيد,62,2946
1/6/2032,297,2,تم التأكيد,81,1765
1/7/2032,249,8,تم التأكيد,14,815
1/8/2032,296,7,تم التأكيد,28,4940
1/9/2032,496,9,تم التأكيد,90,2075
1/10/2032,3,4,تم التأكيد,35,1856
1/11/2032,318,9,تم التأكيد,66,3016
1/12/2032,372,6,تم التأكيد,63,4193
1/13/2032,150,6,تم التأكيد,14,2839
1/14/2032,463,8,تم التأكيد,69,307
1/15/2032,96,5,تم التأكيد,27,962
1/16/2032,153,4,تم التأكيد,59,563
1/17/2032,284,5,تم التأكيد,12,4075
1/18/2032,73,2,تم التأكيد,33,45
1/19/2032,446,10,تم التأكيد,89,241
1/20/2032,235,5,تم التأكيد,45,644
1/21/2032,191,9,تم التأكيد,94,3045
1/22/2032,43,7,تم التأكيد,100,4026
1/23/2032,219,10,تم التأكيد,39,3476
1/24/2032,464,7,تم التأكيد,60,1061
1/25/2032,325,9,تم التأكيد,80,2246
1/26/2032,293,7,تم التأكيد,100,4011
1/27/2032,258,6,تم التأكيد,70,266
1/28/2032,331,8,تم التأكيد,12,2821
1/29/2032,122,5,تم التأكيد,66,658
1/30/2032,481,5,تم التأكيد,38,4501
1/31/2032,202,4,تم التأكيد,36,3547
2/1/2032,402,7,تم التأكيد,53,1557
2/2/2032,179,3,تم التأكيد,68,2410
2/3/2032,203,10,تم التأكيد,79,3704
2/4/2032,391,7,تم التأكيد,74,1983
2/5/2032,402,9,تم التأكيد,24,2447
2/6/2032,180,9,تم التأكيد,92,4069
2/7/2032,403,5,تم التأكيد,67,4883
2/8/2032,286,10,تم التأكيد,25,3005
2/9/2032,273,4,تم التأكيد,8,807
2/10/2032,102,6,تم التأكيد,1,4725
2/11/2032,494,6,تم التأكيد,62,3740
2/12/2032,302,6,تم التأكيد,80,2655
2/13/2032,191,5,تم التأكيد,15,3944
2/14/2032,271,5,تم التأكيد,11,838
2/15/2032,450,4,تم التأكيد,12,4694
2/16/2032,273,3,تم التأكيد,17,65
2/17/2032,73,10,تم التأكيد,47,446
2/18/2032,371,10,تم التأكيد,12,1556
2/19/2032,103,8,تم التأكيد,44,1447
2/20/2032,251,7,تم التأكيد,60,4228
2/21/2032,317,4,تم التأكيد,8,3579
2/22/2032,227,10,تم التأكيد,55,1206
2/23/2032,354,9,تم التأكيد,100,4518
2/24/2032,468,6,تم التأكيد,7,2591
2/25/2032,406,2,تم التأكيد,39,2934
2/26/2032,361,1,تم التأكيد,91,966
2/27/2032,415,8,تم التأكيد,7,2018
2/28/2032,355,9,تم التأكيد,16,1414
2/29/2032,466,7,تم التأكيد,31,630
3/1/2032,388,5,تم التأكيد,33,826
3/2/2032,46,4,تم التأكيد,24,4767
3/3/2032,344,10,تم التأكيد,55,3393
3/4/2032,140,8,تم التأكيد,59,954
3/5/2032,297,1,تم التأكيد,79,2350
3/6/2032,247,9,تم التأكيد,100,224
3/7/2032,245,8,تم التأكيد,53,4031
3/8/2032,210,3,تم التأكيد,82,834
3/9/2032,386,8,تم التأكيد,56,4985
3/10/2032,330,5,تم التأكيد,71,2272
3/11/2032,219,1,تم التأكيد,46,4392
3/12/2032,172,7,تم التأكيد,86,1895
3/13/2032,420,3,تم التأكيد,66,1734
3/14/2032,120,1,تم التأكيد,77,2949
3/15/2032,143,10,تم التأكيد,99,1094
3/16/2032,87,3,تم التأكيد,63,353
3/17/2032,462,4,تم التأكيد,51,4054
3/18/2032,31,3,تم التأكيد,71,1439
3/19/2032,55,8,تم التأكيد,94,349
3/20/2032,40,7,تم التأكيد,80,4043
3/21/2032,200,5,تم التأكيد,81,3214
3/22/2032,224,1,تم التأكيد,44,3223
3/23/2032,16,4,تم التأكيد,39,907
3/24/2032,86,1,تم التأكيد,46,1429
3/25/2032,394,4,تم التأكيد,77,2187
3/26/2032,324,2,تم التأكيد,54,3682
3/27/2032,283,1,تم التأكيد,93,1423
3/28/2032,232,10,تم التأكيد,3,2478
3/29/2032,284,8,تم التأكيد,7,3395
3/30/2032,222,9,تم التأكيد,26,2736
3/31/2032,137,6,تم التأكيد,43,2366
4/1/2032,14,1,تم التأكيد,84,1038
4/2/2032,376,5,تم التأكيد,83,1049
4/3/2032,498,8,تم التأكيد,30,679
4/4/2032,47,1,تم التأكيد,86,2246
4/5/2032,428,10,تم التأكيد,95,2003
4/6/2032,430,5,تم التأكيد,9,363
4/7/2032,162,8,تم التأكيد,45,170
4/8/2032,343,3,تم التأكيد,35,4406
4/9/2032,447,6,تم التأكيد,82,4705
4/10/2032,194,1,تم التأكيد,55,3995
4/11/2032,436,4,تم التأكيد,10,2806
4/12/2032,177,6,تم التأكيد,6,1981
4/13/2032,234,4,تم التأكيد,93,3338
4/14/2032,313,3,تم التأكيد,39,1644
4/15/2032,264,2,تم التأكيد,28,2405
4/16/2032,72,8,تم التأكيد,5,3695
4/17/2032,152,9,تم التأكيد,10,1671
4/18/2032,254,10,تم التأكيد,52,3657
4/19/2032,274,10,تم التأكيد,27,1731
4/20/2032,60,1,تم التأكيد,35,3235
4/21/2032,104,8,تم التأكيد,21,1589
4/22/2032,150,4,تم التأكيد,53,4692
4/23/2032,48,2,تم التأكيد,94,830
4/24/2032,63,3,تم التأكيد,27,4294
4/25/2032,457,8,تم التأكيد,46,1673
4/26/2032,137,8,تم التأكيد,30,3378
4/27/2032,231,5,تم التأكيد,98,1104
4/28/2032,51,9,تم التأكيد,78,606
4/29/2032,55,6,تم التأكيد,64,1436
4/30/2032,261,9,تم التأكيد,41,4304
5/1/2032,477,3,تم التأكيد,32,85
5/2/2032,128,3,تم التأكيد,79,3860
5/3/2032,318,9,تم التأكيد,70,1344
5/4/2032,488,6,تم التأكيد,52,1741
5/5/2032,354,6,تم التأكيد,11,346
5/6/2032,298,3,تم التأكيد,82,748
5/7/2032,16,10,تم التأكيد,87,1562
5/8/2032,379,1,تم التأكيد,65,2072
5/9/2032,422,8,تم التأكيد,100,4241
5/10/2032,34,4,تم التأكيد,33,2616
5/11/2032,151,2,تم التأكيد,43,15
5/12/2032,255,3,تم التأكيد,93,3652
5/13/2032,368,10,تم التأكيد,78,230
5/14/2032,48,3,تم التأكيد,30,2841
5/15/2032,39,7,تم التأكيد,25,3511
5/16/2032,118,9,تم التأكيد,80,3997
5/17/2032,235,6,تم التأكيد,6,1755
5/18/2032,311,10,تم التأكيد,44,4250
5/19/2032,93,9,تم التأكيد,95,2748
5/20/2032,500,8,تم التأكيد,6,927
5/21/2032,24,9,تم التأكيد,25,1821
5/22/2032,78,7,تم التأكيد,46,1053
5/23/2032,223,1,تم التأكيد,21,4523
5/24/2032,189,5,تم التأكيد,4,2643
5/25/2032,212,10,تم التأكيد,93,1867
5/26/2032,283,8,تم التأكيد,46,3879
5/27/2032,23,5,تم التأكيد,2,239
5/28/2032,50,7,تم التأكيد,65,656
5/29/2032,88,8,تم التأكيد,3,1946
5/30/2032,451,9,تم التأكيد,63,2888
5/31/2032,276,8,تم التأكيد,94,4519
6/1/2032,424,6,تم التأكيد,65,2596
6/2/2032,192,1,تم التأكيد,56,4511
6/3/2032,116,5,تم التأكيد,37,4522
6/4/2032,37,10,تم التأكيد,84,3210
6/5/2032,199,3,تم التأكيد,87,2494
6/6/2032,84,8,تم التأكيد,60,3427
6/7/2032,278,9,تم التأكيد,100,2911
6/8/2032,449,4,تم التأكيد,59,4698
6/9/2032,300,8,تم التأكيد,26,3890
6/10/2032,241,6,تم التأكيد,79,2209
6/11/2032,212,7,تم التأكيد,65,3979
6/12/2032,21,7,تم التأكيد,100,2371
6/13/2032,155,2,تم التأكيد,7,2947
6/14/2032,460,6,تم التأكيد,84,3915
6/15/2032,406,5,تم التأكيد,71,3928
6/16/2032,69,7,تم التأكيد,3,3625
6/17/2032,215,9,تم التأكيد,93,253
6/18/2032,42,10,تم التأكيد,88,841
6/19/2032,244,6,تم التأكيد,54,4141
6/20/2032,38,9,تم التأكيد,16,4999
6/21/2032,449,1,تم التأكيد,72,1883
6/22/2032,332,10,تم التأكيد,35,4354
6/23/2032,274,6,تم التأكيد,18,880
6/24/2032,395,6,تم التأكيد,79,4277
6/25/2032,141,3,تم التأكيد,34,58
6/26/2032,426,9,تم التأكيد,47,435
